term	name	parent_names	parent_ids
GO:0015884	folic acid transport	establishment of localization|transport|nitrogen compound transport|amide transport	GO:0051234|GO:0006810|GO:0071705|GO:0042886
GO:0015884	folic acid transport	single-organism localization|single-organism transport|vitamin transport	GO:1902578|GO:0044765|GO:0051180
GO:0015884	folic acid transport	establishment of localization|transport|single-organism transport|vitamin transport	GO:0051234|GO:0006810|GO:0044765|GO:0051180
GO:0015886	heme transport	establishment of localization|transport|nitrogen compound transport	GO:0051234|GO:0006810|GO:0071705
GO:0015886	heme transport	single-organism localization|single-organism transport|iron coordination entity transport	GO:1902578|GO:0044765|GO:1901678
GO:0015886	heme transport	establishment of localization|transport|single-organism transport|iron coordination entity transport	GO:0051234|GO:0006810|GO:0044765|GO:1901678
GO:0015886	heme transport	establishment of localization|transport|organic substance transport	GO:0051234|GO:0006810|GO:0071702
GO:0015886	heme transport	single-organism localization|single-organism transport|cofactor transport	GO:1902578|GO:0044765|GO:0051181
GO:0015886	heme transport	establishment of localization|transport|single-organism transport|cofactor transport	GO:0051234|GO:0006810|GO:0044765|GO:0051181
GO:0015887	pantothenate transmembrane transport	single-organism localization|single-organism transport|cofactor transport|coenzyme transport	GO:1902578|GO:0044765|GO:0051181|GO:0051182
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|single-organism transport|cofactor transport|coenzyme transport	GO:0051234|GO:0006810|GO:0044765|GO:0051181|GO:0051182
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|transmembrane transport|vitamin transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0035461
GO:0015887	pantothenate transmembrane transport	single-organism localization|single-organism transport|vitamin transport|vitamin transmembrane transport	GO:1902578|GO:0044765|GO:0051180|GO:0035461
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|single-organism transport|vitamin transport|vitamin transmembrane transport	GO:0051234|GO:0006810|GO:0044765|GO:0051180|GO:0035461
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|ion transport|anion transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711|GO:0046942|GO:0015718
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|organic substance transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport	GO:0051234|GO:0006810|GO:0071702|GO:0015711|GO:0046942|GO:0015718
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|transmembrane transport|ion transmembrane transport|anion transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098656
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|ion transport|ion transmembrane transport|anion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098656
GO:0015887	pantothenate transmembrane transport	establishment of localization|transport|ion transport|anion transport|anion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0098656
GO:0015888	thiamine transport	single-organism localization|single-organism transport|sulfur compound transport	GO:1902578|GO:0044765|GO:0072348
GO:0015888	thiamine transport	establishment of localization|transport|single-organism transport|sulfur compound transport	GO:0051234|GO:0006810|GO:0044765|GO:0072348
GO:0015888	thiamine transport	establishment of localization|transport|organic substance transport|azole transport	GO:0051234|GO:0006810|GO:0071702|GO:0045117
GO:0015888	thiamine transport	establishment of localization|transport|nitrogen compound transport|azole transport	GO:0051234|GO:0006810|GO:0071705|GO:0045117
GO:0015888	thiamine transport	single-organism localization|single-organism transport|vitamin transport	GO:1902578|GO:0044765|GO:0051180
GO:0015888	thiamine transport	establishment of localization|transport|single-organism transport|vitamin transport	GO:0051234|GO:0006810|GO:0044765|GO:0051180
GO:0015889	cobalamin transport	establishment of localization|transport|nitrogen compound transport	GO:0051234|GO:0006810|GO:0071705
GO:0015889	cobalamin transport	establishment of localization|transport|organic substance transport	GO:0051234|GO:0006810|GO:0071702
GO:0015889	cobalamin transport	single-organism localization|single-organism transport|vitamin transport	GO:1902578|GO:0044765|GO:0051180
GO:0015889	cobalamin transport	establishment of localization|transport|single-organism transport|vitamin transport	GO:0051234|GO:0006810|GO:0044765|GO:0051180
GO:0015890	nicotinamide mononucleotide transport	single-organism localization|single-organism transport|organophosphate ester transport|nucleotide transport	GO:1902578|GO:0044765|GO:0015748|GO:0006862
GO:0015890	nicotinamide mononucleotide transport	establishment of localization|transport|single-organism transport|organophosphate ester transport|nucleotide transport	GO:0051234|GO:0006810|GO:0044765|GO:0015748|GO:0006862
GO:0015890	nicotinamide mononucleotide transport	establishment of localization|transport|organic substance transport|organophosphate ester transport|nucleotide transport	GO:0051234|GO:0006810|GO:0071702|GO:0015748|GO:0006862
GO:0015890	nicotinamide mononucleotide transport	establishment of localization|transport|organic substance transport|nucleobase-containing compound transport|nucleotide transport	GO:0051234|GO:0006810|GO:0071702|GO:0015931|GO:0006862
GO:0015890	nicotinamide mononucleotide transport	establishment of localization|transport|nitrogen compound transport|nucleobase-containing compound transport|nucleotide transport	GO:0051234|GO:0006810|GO:0071705|GO:0015931|GO:0006862
GO:0015890	nicotinamide mononucleotide transport	single-organism localization|single-organism transport|carbohydrate derivative transport	GO:1902578|GO:0044765|GO:1901264
GO:0015890	nicotinamide mononucleotide transport	establishment of localization|transport|single-organism transport|carbohydrate derivative transport	GO:0051234|GO:0006810|GO:0044765|GO:1901264
GO:0015890	nicotinamide mononucleotide transport	establishment of localization|transport|organic substance transport|carbohydrate derivative transport	GO:0051234|GO:0006810|GO:0071702|GO:1901264
GO:0015890	nicotinamide mononucleotide transport	single-organism localization|single-organism transport|cofactor transport	GO:1902578|GO:0044765|GO:0051181
GO:0015890	nicotinamide mononucleotide transport	establishment of localization|transport|single-organism transport|cofactor transport	GO:0051234|GO:0006810|GO:0044765|GO:0051181
GO:0015891	siderophore transport	single-organism localization|single-organism transport|iron coordination entity transport|iron chelate transport	GO:1902578|GO:0044765|GO:1901678|GO:0015688
GO:0015891	siderophore transport	establishment of localization|transport|single-organism transport|iron coordination entity transport|iron chelate transport	GO:0051234|GO:0006810|GO:0044765|GO:1901678|GO:0015688
GO:0015892	siderophore transport	single-organism localization|single-organism transport|iron coordination entity transport|iron chelate transport	GO:1902578|GO:0044765|GO:1901678|GO:0015688
GO:0015892	siderophore transport	establishment of localization|transport|single-organism transport|iron coordination entity transport|iron chelate transport	GO:0051234|GO:0006810|GO:0044765|GO:1901678|GO:0015688
GO:0015893	drug transport	single-organism localization|single-organism transport	GO:1902578|GO:0044765
GO:0015893	drug transport	establishment of localization|transport|single-organism transport	GO:0051234|GO:0006810|GO:0044765
GO:0015920	lipopolysaccharide transport	single-organism localization|single-organism transport|lipid transport	GO:1902578|GO:0044765|GO:0006869
GO:0015920	lipopolysaccharide transport	establishment of localization|transport|single-organism transport|lipid transport	GO:0051234|GO:0006810|GO:0044765|GO:0006869
GO:0015920	lipopolysaccharide transport	establishment of localization|transport|organic substance transport|lipid transport	GO:0051234|GO:0006810|GO:0071702|GO:0006869
GO:0015920	lipopolysaccharide transport	single-organism localization|single-organism transport|carbohydrate derivative transport	GO:1902578|GO:0044765|GO:1901264
GO:0015920	lipopolysaccharide transport	establishment of localization|transport|single-organism transport|carbohydrate derivative transport	GO:0051234|GO:0006810|GO:0044765|GO:1901264
GO:0015920	lipopolysaccharide transport	establishment of localization|transport|organic substance transport|carbohydrate derivative transport	GO:0051234|GO:0006810|GO:0071702|GO:1901264
GO:0015986	ATP synthesis coupled proton transport	establishment of localization|transport|ion transport|cation transport|monovalent inorganic cation transport|proton transport|hydrogen ion transmembrane transport|energy coupled proton transport, down electrochemical gradient	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0015672|GO:0015992|GO:1902600|GO:0015985
GO:0015986	ATP synthesis coupled proton transport	single-organism localization|single-organism transport|hydrogen transport|proton transport|hydrogen ion transmembrane transport|energy coupled proton transport, down electrochemical gradient	GO:1902578|GO:0044765|GO:0006818|GO:0015992|GO:1902600|GO:0015985
GO:0015986	ATP synthesis coupled proton transport	establishment of localization|transport|single-organism transport|hydrogen transport|proton transport|hydrogen ion transmembrane transport|energy coupled proton transport, down electrochemical gradient	GO:0051234|GO:0006810|GO:0044765|GO:0006818|GO:0015992|GO:1902600|GO:0015985
GO:0015986	ATP synthesis coupled proton transport	establishment of localization|transport|transmembrane transport|ion transmembrane transport|cation transmembrane transport|inorganic cation transmembrane transport|hydrogen ion transmembrane transport|energy coupled proton transport, down electrochemical gradient	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098655|GO:0098662|GO:1902600|GO:0015985
GO:0015986	ATP synthesis coupled proton transport	establishment of localization|transport|ion transport|ion transmembrane transport|cation transmembrane transport|inorganic cation transmembrane transport|hydrogen ion transmembrane transport|energy coupled proton transport, down electrochemical gradient	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098655|GO:0098662|GO:1902600|GO:0015985
GO:0015986	ATP synthesis coupled proton transport	establishment of localization|transport|ion transport|cation transport|cation transmembrane transport|inorganic cation transmembrane transport|hydrogen ion transmembrane transport|energy coupled proton transport, down electrochemical gradient	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0098655|GO:0098662|GO:1902600|GO:0015985
